transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1123,11-12-2023,21:04:00,1,Female,40,Electronics,2,30,10.8,60
1887,11-12-2023,19:34:00,113,Male,59,Clothing,4,25,10,100
528,11-12-2023,21:51:00,102,Female,36,Clothing,2,30,9.6,60
804,11-12-2023,17:12:00,99,Male,42,Electronics,1,30,10.8,30
1426,12-12-2023,11:32:00,114,Male,23,Electronics,3,50,25,150
575,12-12-2023,10:29:00,14,Male,60,Clothing,2,50,23,100
1040,12-12-2023,21:24:00,112,Male,45,Beauty,1,50,21,50
1773,12-12-2023,18:50:00,80,Male,25,Electronics,4,500,165,2000
476,12-12-2023,18:31:00,131,Female,27,Clothing,4,500,570,2000
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300
20,12-12-2023,21:35:00,85,Male,22,Clothing,3,300,345,900
602,12-12-2023,16:46:00,75,Female,20,Electronics,1,300,96,300
1664,12-12-2023,16:44:00,99,Female,44,Clothing,4,500,245,2000
426,13-12-2023,08:11:00,137,Male,23,Electronics,3,50,12.5,150
572,13-12-2023,18:33:00,5,Male,31,Clothing,4,500,185,2000
1911,13-12-2023,18:33:00,4,Male,42,Electronics,3,300,75,900
1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000
369,13-12-2023,19:42:00,111,Male,23,Electronics,3,500,215,1500
778,13-12-2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100
1613,14-12-2023,21:58:00,4,Female,52,Clothing,3,30,9.9,90
27,14-12-2023,19:44:00,39,Female,38,Beauty,2,25,8.25,50
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50
24,14-12-2023,22:59:00,59,Female,49,Clothing,1,300,87,300
456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60
962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60
435,15-12-2023,13:41:00,113,Female,30,Beauty,3,300,108,900
313,16-12-2023,10:03:00,11,Female,55,Beauty,3,500,140,1500
354,16-12-2023,07:58:00,5,Female,49,Beauty,4,50,24.5,200
492,16-12-2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900
1199,16-12-2023,17:46:00,110,Male,45,Beauty,3,500,190,1500
1384,17-12-2023,20:23:00,106,Male,55,Clothing,1,500,260,500
409,17-12-2023,12:30:00,55,Female,21,Electronics,3,300,87,900
865,17-12-2023,14:49:00,78,Female,42,Clothing,1,300,108,300
1908,17-12-2023,12:34:00,93,Male,46,Beauty,4,300,87,1200
1356,18-12-2023,21:31:00,11,Male,50,Electronics,3,500,245,1500
968,18-12-2023,20:34:00,101,Female,48,Clothing,3,300,120,900
1535,18-12-2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1472,18-12-2023,15:22:00,74,Female,38,Beauty,3,300,150,900
1731,19-12-2023,17:41:00,3,Male,54,Clothing,4,500,195,2000
545,19-12-2023,17:18:00,61,Male,27,Clothing,2,25,8.25,50
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
690,19-12-2023,18:39:00,91,Female,52,Clothing,3,300,324,900
173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120
1386,19-12-2023,14:06:00,110,Female,54,Electronics,2,300,81,600
1639,20-12-2023,18:13:00,5,Female,62,Beauty,4,50,24,200
1512,20-12-2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25
424,20-12-2023,19:21:00,101,Male,57,Beauty,4,300,147,1200
1856,20-12-2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
586,20-12-2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50
1662,20-12-2023,12:38:00,106,Male,48,Beauty,2,500,240,1000
1930,21-12-2023,19:58:00,5,Male,54,Clothing,4,50,13,200
881,21-12-2023,20:52:00,4,Male,22,Electronics,1,300,99,300
1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300
1139,21-12-2023,14:23:00,87,Male,36,Beauty,4,500,230,2000
278,22-12-2023,11:42:00,71,Female,37,Clothing,4,25,13.5,100
1891,22-12-2023,06:11:00,81,Male,41,Electronics,3,300,105,900
408,22-12-2023,08:18:00,4,Female,64,Beauty,1,500,140,500
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50
191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25
511,23-12-2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150
628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200
33,24-12-2023,07:40:00,33,Female,50,Electronics,2,50,21,100
771,24-12-2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50
640,25-12-2023,20:05:00,3,Female,51,Electronics,4,30,12.6,120
641,25-12-2023,18:30:00,105,Female,40,Electronics,1,300,144,300
112,25-12-2023,18:44:00,57,Male,37,Clothing,3,500,165,1500
576,25-12-2023,17:30:00,113,Female,33,Beauty,3,50,20,150
890,25-12-2023,14:44:00,76,Male,34,Electronics,2,25,13.5,50
136,26-12-2023,08:59:00,25,Male,44,Electronics,2,300,141,600
470,26-12-2023,18:58:00,4,Female,57,Clothing,2,500,165,1000
1803,26-12-2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100
1642,27-12-2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1751,27-12-2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1855,27-12-2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
1719,28-12-2023,07:29:00,4,Female,42,Clothing,2,30,10.8,60
974,28-12-2023,18:39:00,3,Male,47,Beauty,1,30,11.7,30
1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500
1894,29-12-2023,18:11:00,92,Male,52,Electronics,1,30,30,30
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60
1795,29-12-2023,18:50:00,86,Male,57,Electronics,1,300,105,300
258,29-12-2023,17:40:00,109,Female,37,Clothing,1,50,22,50
1038,30-12-2023,09:09:00,11,Male,38,Beauty,4,50,20.5,200
1252,30-12-2023,20:18:00,5,Male,54,Electronics,1,300,117,300
491,30-12-2023,21:11:00,4,Female,60,Electronics,3,300,78,900
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000
896,30-12-2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50
1778,30-12-2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
971,30-12-2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200
31,31-12-2023,17:47:00,3,Male,44,Electronics,4,300,129,1200
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120
